step,boid_id,x,y,x_vel,y_vel,pre_planned,separation,cohesion,alignment
11,23,700.1436,76.2730,-0.4387,2.7892,0,32,15-32,15-32
11,24,843.6216,327.9206,0.0935,1.3992,0,,,12
11,25,298.8425,572.3694,-0.4806,-0.8800,0,,,35
11,26,824.5331,201.2213,-0.6197,-1.3808,0,,,11
11,27,122.3466,493.7639,-1.2376,0.8553,0,,,19
11,28,369.7277,118.8234,0.4599,-1.1381,0,,,16
11,29,661.8336,546.4340,1.0000,-0.0021,0,,,13-34
11,30,544.4951,380.1114,-0.9134,0.4071,0,,,31
11,31,463.5607,363.7851,0.9738,0.2273,0,,,1-30
11,32,698.6039,45.8760,-0.8915,-1.8826,0,23,15-23,6-15-23
11,33,326.9607,262.9433,3.4881,-1.9578,0,,9,8-9-16-17
11,34,608.8964,465.0066,-0.3453,0.9385,0,,,29
11,35,378.2538,560.9912,-0.9951,-0.2766,0,,,4-25
12,0,660.9842,366.9083,0.7646,-0.9528,0,,,3
12,1,407.5455,428.7176,0.9993,-0.0387,0,,,4-31
12,2,621.8670,185.0888,1.2567,-0.6654,0,,,
12,3,728.9347,341.3486,0.8697,-0.9201,0,,,0-12
12,4,378.7486,482.1373,-0.6995,1.6968,0,,,1-35
12,5,555.9348,100.3933,0.2586,-0.9660,0,,,
12,6,785.0987,24.7634,-0.9669,0.3148,0,,,32
12,7,281.8817,41.9826,-0.9711,-0.2861,0,,,
12,8,281.1443,343.6860,0.5987,-0.9736,0,,,9-33
12,9,295.7904,282.6231,-0.4674,1.1028,0,,33,8-33
12,10,170.7892,310.2610,-0.4298,-0.9029,0,,,14-20-21
12,11,873.4942,116.1953,-0.9260,-1.5831,0,,,26
12,12,795.4220,366.3776,-0.2431,0.9700,0,,,3-24
12,13,752.5695,526.2571,0.6175,-0.7865,0,,,29
12,14,148.5990,214.0670,-1.4676,0.0083,0,,20,10-20-21-22
12,15,663.0390,46.2594,-0.0622,1.0424,0,32,23-32,23-32
12,16,319.0913,164.9777,0.4876,-1.3165,0,,,22-28-33
12,17,421.7904,274.1275,-0.2154,1.4810,0,,,31-33
12,18,27.6094,185.1244,-0.7298,1.5570,0,,,
12,19,153.6115,586.5494,-1.2669,0.4231,0,,,27
12,20,170.8012,251.4282,-1.2728,-0.0067,0,,14-21,10-14-21-22
12,21,129.3573,267.8949,-0.9757,-0.2193,0,,20,10-14-20
12,22,223.3706,182.9948,-1.1905,0.0618,0,,,14-16-20
12,23,699.7057,79.4628,-0.4378,3.1898,0,,15-32,15-32
12,24,843.6983,329.2983,0.0767,1.3777,0,,,12
12,25,298.3307,571.5103,-0.5118,-0.8591,0,,,35
12,26,823.8981,199.8304,-0.6350,-1.3909,0,,,11
12,27,121.1076,494.5976,-1.2390,0.8337,0,,,19
12,28,370.1890,117.6764,0.4613,-1.1470,0,,,16
12,29,662.8336,546.4359,1.0000,0.0019,0,,,13-34
12,30,543.5957,380.5486,-0.8994,0.4372,0,,,31
12,31,464.5267,364.0439,0.9660,0.2587,0,,,1-17-30
12,32,697.6952,43.5413,-0.9086,-2.3347,0,15,15-23,6-15-23
12,33,330.2498,261.1057,3.2891,-1.8376,0,,9,8-9-16-17
12,34,608.5987,465.9613,-0.2976,0.9547,0,,,29
12,35,377.2782,560.7494,-0.9756,-0.2418,0,,,4-25
13,0,661.7540,365.9572,0.7699,-0.9511,0,,,3
13,1,408.5455,428.7303,0.9999,0.0127,0,,,4-31
13,2,623.1237,184.4234,1.2567,-0.6654,0,,,
13,3,729.7741,340.4750,0.8394,-0.8736,0,,,0-12
13,4,378.0847,483.7436,-0.6639,1.6063,0,,,1-35
13,5,556.1934,99.4273,0.2586,-0.9660,0,,,
13,6,784.1161,24.9492,-0.9826,0.1858,0,,,32
13,7,280.9105,41.6964,-0.9711,-0.2861,0,,,
13,8,281.7836,342.7427,0.6393,-0.9433,0,,,9-33
13,9,295.4773,283.5808,-0.3131,0.9577,0,,33,8-33
13,10,170.3100,309.3833,-0.4792,-0.8777,0,,,14-20-21
13,11,872.5827,114.6219,-0.9115,-1.5734,0,,,26
13,12,795.2046,367.3537,-0.2174,0.9761,0,,,3-24
13,13,753.2181,525.4960,0.6486,-0.7611,0,,,29
13,14,147.1769,214.0974,-1.4221,0.0304,0,,20,10-20-21-22
13,15,662.3217,47.3372,-0.7173,1.0778,0,32,32,23-32
13,16,319.5973,163.6783,0.5059,-1.2993,0,,,22-28-33
13,17,421.6921,275.4950,-0.0982,1.3675,0,,,31-33
13,18,26.8796,186.6814,-0.7298,1.5570,0,,,
13,19,152.3461,586.9930,-1.2655,0.4436,0,,,27
13,20,169.5104,251.3993,-1.2909,-0.0288,0,,14-21,10-14-21-22
13,21,128.3879,267.6493,-0.9694,-0.2456,0,,20,10-14-20
13,22,222.2028,183.0319,-1.1678,0.0371,0,,,14-16-20
13,23,699.2304,82.4294,-0.4753,2.9666,0,,32,15-32
13,24,843.7603,330.6560,0.0620,1.3577,0,,,12
13,25,297.7881,570.6703,-0.5426,-0.8400,0,,,35
13,26,823.2493,198.4303,-0.6488,-1.4001,0,,,11
13,27,119.8672,495.4118,-1.2404,0.8142,0,,,19
13,28,370.6525,116.5218,0.4635,-1.1546,0,,,16
13,29,663.8335,546.4428,1.0000,0.0069,0,,,13-34
13,30,542.7126,381.0178,-0.8831,0.4692,0,,,31
13,31,465.4842,364.3324,0.9575,0.2885,0,,,1-17-30
13,32,696.7797,41.4142,-0.9155,-2.1272,0,15,15-23,6-15-23
13,33,333.3507,259.3824,3.1008,-1.7233,0,,9,8-9-16-17
13,34,608.3502,466.9299,-0.2485,0.9686,0,,,29
13,35,376.3016,560.5345,-0.9766,-0.2149,0,,,4-25
14,0,662.5274,365.0099,0.7733,-0.9473,0,,,3
14,1,409.5435,428.7923,0.9981,0.0620,0,,,4-31
14,2,624.3804,183.7580,1.2567,-0.6654,0,,,
14,3,730.5854,339.6459,0.8113,-0.8292,0,,,0-12
14,4,377.4544,485.2657,-0.6302,1.5221,0,,,1-35
14,5,556.4520,98.4613,0.2586,-0.9660,0,,,
14,6,783.1186,25.0207,-0.9974,0.0715,0,,,32
14,7,279.9394,41.4103,-0.9711,-0.2861,0,,,
14,8,282.4607,341.8274,0.6771,-0.9153,0,,,9-33
14,9,295.2780,284.5608,-0.1993,0.9799,0,,33,8-33
14,10,169.7853,308.5320,-0.5248,-0.8512,0,,,14-20-21
14,11,871.6844,113.0571,-0.8983,-1.5648,0,,,26
14,12,795.0120,368.3350,-0.1927,0.9813,0,,,3-24
14,13,753.8958,524.7607,0.6777,-0.7353,0,,,29
14,14,145.7977,214.1481,-1.3792,0.0507,0,,20,10-20-21-22
14,15,660.9835,48.4890,-1.3382,1.1518,0,,32,23-32
14,16,320.1178,162.3966,0.5206,-1.2817,0,,,28-33
14,17,421.7003,276.7582,0.0081,1.2632,0,,,31-33
14,18,26.1498,188.2384,-0.7298,1.5570,0,,,
14,19,151.0818,587.4551,-1.2642,0.4621,0,,,27
14,20,168.2027,251.3493,-1.3076,-0.0500,0,,14-21,10-14-21-22
14,21,127.4251,267.3790,-0.9628,-0.2703,0,,20,10-14-20
14,22,221.0263,183.0671,-1.1766,0.0353,0,,,14-20
14,23,698.7202,85.1843,-0.5102,2.7549,0,,32,15-32
14,24,843.8096,331.9948,0.0493,1.3388,0,,,12
14,25,297.2158,569.8502,-0.5722,-0.8201,0,,,35
14,26,822.5880,197.0221,-0.6613,-1.4083,0,,,11
14,27,118.6256,496.2083,-1.2416,0.7966,0,,,19
14,28,371.1188,115.3609,0.4664,-1.1610,0,,,16
14,29,664.8335,546.4557,0.9999,0.0129,0,,,13-34
14,30,541.8482,381.5206,-0.8644,0.5028,0,,,31
14,31,466.4327,364.6491,0.9485,0.3167,0,,,1-17-30
14,32,695.8464,39.4838,-0.9333,-1.9303,0,,15-23,6-15-23
14,33,336.2728,257.7697,2.9222,-1.6127,0,,9,8-9-16-17
14,34,608.1522,467.9101,-0.1981,0.9802,0,,,29
14,35,375.3200,560.3433,-0.9816,-0.1912,0,,,4-25
15,0,663.3026,364.0685,0.7752,-0.9414,0,,,3
15,1,410.5376,428.9013,0.9940,0.1090,0,,,4-31
15,2,625.6371,183.0926,1.2567,-0.6654,0,,,
15,3,731.3707,338.8591,0.7853,-0.7867,0,,,0-12
15,4,376.8561,486.7097,-0.5984,1.4440,0,,,1-35
15,5,556.7106,97.4953,0.2586,-0.9660,0,,,
15,6,782.1190,24.9920,-0.9996,-0.0287,0,,,32
15,7,278.9682,41.1242,-0.9711,-0.2861,0,,,
15,8,283.1720,340.9421,0.7113,-0.8853,0,,,9
15,9,295.2075,285.5583,-0.0705,0.9975,0,,,8-33
15,10,169.2185,307.7081,-0.5667,-0.8239,0,,,14-20-21
15,11,870.7979,111.5001,-0.8865,-1.5570,0,,,26
15,12,794.8430,369.3206,-0.1690,0.9856,0,,,3-24
15,13,754.6008,524.0515,0.7051,-0.7092,0,,,29
15,14,144.4586,214.2177,-1.3391,0.0696,0,,20,10-20-21-22
15,15,659.7093,49.5952,-1.2742,1.1063,0,,32,23-32
15,16,320.6971,161.1096,0.5793,-1.2870,0,,,28-33
15,17,421.8048,277.9259,0.1045,1.1677,0,,,31-33
15,18,25.4200,189.7953,-0.7298,1.5570,0,,,
15,19,149.8188,587.9340,-1.2631,0.4788,0,,,27
15,20,166.8793,251.2795,-1.3235,-0.0699,0,,14-21,10-14-21-22
15,21,126.4692,267.0855,-0.9560,-0.2935,0,,20,10-14-20
15,22,219.8420,183.1006,-1.1843,0.0335,0,,,14-20
15,23,698.1776,87.7374,-0.5426,2.5531,0,,,15-32
15,24,843.8480,333.3160,0.0384,1.3212,0,,,12
15,25,296.6151,569.0508,-0.6008,-0.7994,0,,,35
15,26,821.9155,195.6063,-0.6725,-1.4157,0,,,11
15,27,117.3830,496.9890,-1.2426,0.7807,0,,,19
15,28,371.5909,114.1936,0.4720,-1.1673,0,,,16
15,29,665.8333,546.4755,0.9998,0.0198,0,,,13-34
15,30,541.0051,382.0584,-0.8431,0.5377,0,,,31
15,31,467.3718,364.9926,0.9391,0.3435,0,,,1-17-30
15,32,694.8968,37.7382,-0.9496,-1.7456,0,,15,6-15-23
15,33,339.0265,256.2640,2.7536,-1.5057,0,,,9-16-17
15,34,608.0056,468.8993,-0.1466,0.9892,0,,,29
15,35,374.3345,560.1738,-0.9855,-0.1695,0,,,4-25
16,0,664.0784,363.1349,0.7757,-0.9336,0,,,3
16,1,411.5257,429.0550,0.9881,0.1537,0,,,4-31
16,2,626.8938,182.4272,1.2567,-0.6654,0,,,
16,3,732.1319,338.1130,0.7612,-0.7461,0,,,0-12
16,4,376.2877,488.0811,-0.5684,1.3714,0,,,1-35
16,5,556.9692,96.5293,0.2586,-0.9660,0,,,
16,6,781.1220,24.8774,-0.9971,-0.1146,0,,,32
16,7,277.9971,40.8380,-0.9711,-0.2861,0,,,
16,8,283.8442,340.1509,0.6722,-0.7912,0,,,9
16,9,295.2284,286.5581,0.0210,0.9998,0,,,8-33
16,10,168.6133,306.9120,-0.6052,-0.7961,0,,,14-20-21
16,11,869.9222,109.9502,-0.8758,-1.5499,0,,,26
16,12,794.6968,370.3098,-0.1462,0.9893,0,,,3-24
16,13,755.3314,523.3687,0.7306,-0.6828,0,,,29
16,14,143.1568,214.3050,-1.3017,0.0873,0,,20,10-20-21-22
16,15,658.4949,50.6551,-1.2144,1.0599,0,,32,23-32
16,16,321.3280,159.8202,0.6309,-1.2895,0,,,28-33
16,17,421.9963,279.0061,0.1916,1.0802,0,,,31-33
16,18,24.6902,191.3523,-0.7298,1.5570,0,,,
16,19,148.5567,588.4279,-1.2621,0.4939,0,,,27
16,20,165.5409,251.1909,-1.3383,-0.0885,0,,14-21,10-14-21-22
16,21,125.5201,266.7704,-0.9490,-0.3152,0,,20,10-14-20
16,22,218.6509,183.1324,-1.1911,0.0318,0,,,14-20
16,23,697.6080,90.1458,-0.5696,2.4083,0,,,15-32
16,24,843.8771,334.6206,0.0291,1.3046,0,,,12
16,25,295.9869,568.2727,-0.6282,-0.7781,0,,,35
16,26,821.2328,194.1839,-0.6827,-1.4224,0,,,11
16,27,116.1394,497.7554,-1.2436,0.7664,0,,,19
16,28,372.0708,113.0202,0.4800,-1.1734,0,,,16
16,29,666.8329,546.5029,0.9996,0.0274,0,,,13-34
16,30,540.1860,382.6320,-0.8191,0.5736,0,,,31
16,31,468.3013,365.3615,0.9295,0.3689,0,,,1-17-30
16,32,693.9138,36.1481,-0.9831,-1.5901,0,,15,6-15-23
16,33,341.6565,254.8468,2.6300,-1.4172,0,,,9-16-17
16,34,607.9111,469.8948,-0.0945,0.9955,0,,,29
16,35,373.3457,560.0242,-0.9887,-0.1496,0,,,4-25
17,0,664.8534,362.2107,0.7750,-0.9243,0,,,3
17,1,412.5063,429.2511,0.9806,0.1961,0,,,4-31
17,2,628.1505,181.7618,1.2567,-0.6654,0,,,
17,3,732.8708,337.4058,0.7389,-0.7072,0,,,0-12
17,4,375.7475,489.3851,-0.5402,1.3040,0,,,1-35
17,5,557.2278,95.5633,0.2586,-0.9660,0,,,
17,6,780.1256,24.6890,-0.9964,-0.1884,0,,,32
17,7,277.0259,40.5519,-0.9711,-0.2861,0,,,
17,8,284.5179,339.4119,0.6737,-0.7390,0,,,9
17,9,295.3421,287.5516,0.1137,0.9935,0,,,8-33
17,10,167.9731,306.1439,-0.6402,-0.7682,0,,,14-20-21
17,11,869.0561,108.4067,-0.8661,-1.5435,0,,,26
17,12,794.5724,371.3021,-0.1244,0.9922,0,,,3-24
17,13,756.0859,522.7124,0.7545,-0.6564,0,,,29
17,14,141.8900,214.4087,-1.2669,0.1037,0,,20,10-20-21-22
17,15,657.3360,51.6686,-1.1588,1.0136,0,,32,23-32
17,16,322.0052,158.5304,0.6771,-1.2897,0,,,28-33
17,17,422.2673,280.0062,0.2710,1.0000,0,,,31-33
17,18,23.9604,192.9093,-0.7298,1.5570,0,,,
17,19,147.2956,588.9355,-1.2611,0.5076,0,,,27
17,20,164.1887,251.0849,-1.3523,-0.1060,0,,14-21,10-14-21-22
17,21,124.5780,266.4351,-0.9421,-0.3353,0,,20,10-14-20
17,22,217.4539,183.1626,-1.1970,0.0301,0,,,14-20
17,23,697.0134,92.4193,-0.5947,2.2735,0,,,15-32
17,24,843.8985,335.9096,0.0215,1.2890,0,,,12
17,25,295.3324,567.5166,-0.6544,-0.7561,0,,,35
17,26,820.5409,192.7554,-0.6919,-1.4285,0,,,11
17,27,114.8949,498.5088,-1.2445,0.7534,0,,,19
17,28,372.5606,111.8410,0.4898,-1.1792,0,,,16
17,29,667.8323,546.5386,0.9994,0.0357,0,,,13-34
17,30,539.3936,383.2421,-0.7923,0.6101,0,,,31
17,31,469.2209,365.7544,0.9196,0.3929,0,,,1-17-30
17,32,692.8993,34.7038,-1.0145,-1.4442,0,,15,6-15-23
17,33,344.1727,253.5121,2.5162,-1.3347,0,,,9-16-17
17,34,607.8691,470.8939,-0.0419,0.9991,0,,,29
17,35,372.3544,559.8929,-0.9913,-0.1314,0,,,4-25
18,0,665.6266,361.2973,0.7732,-0.9134,0,,,3
18,1,413.4780,429.4873,0.9717,0.2362,0,,,4-31
18,2,629.4072,181.0964,1.2567,-0.6654,0,,,
18,3,733.6021,336.7238,0.7313,-0.6821,0,,,0-12
18,4,375.2338,490.6265,-0.5137,1.2414,0,,,1-35
18,5,557.4863,94.5973,0.2586,-0.9660,0,,,
18,6,779.1283,24.4379,-0.9973,-0.2512,0,,,32
18,7,276.0548,40.2657,-0.9711,-0.2861,0,,,
18,8,285.2214,338.7011,0.7035,-0.7107,0,,,9
18,9,295.5487,288.5300,0.2066,0.9784,0,,,8-33
18,10,167.3009,305.4035,-0.6722,-0.7404,0,,,14-20-21
18,11,868.1986,106.8690,-0.8574,-1.5378,0,,,26
18,12,794.4692,372.2967,-0.1032,0.9947,0,,,3-24
18,13,756.8626,522.0825,0.7767,-0.6299,0,,,29
18,14,140.6556,214.5276,-1.2344,0.1190,0,,20,10-20-21-22
18,15,656.2287,52.6361,-1.1073,0.9675,0,,32,23-32
18,16,322.7236,157.2423,0.7184,-1.2881,0,,,28-33
18,17,422.6148,280.9438,0.3475,0.9377,0,,,31-33
18,18,23.2306,194.4663,-0.7298,1.5570,0,,,
18,19,146.0353,589.4553,-1.2603,0.5198,0,,,27
18,20,162.8235,250.9625,-1.3652,-0.1224,0,,14-21,10-14-21-22
18,21,123.6428,266.0811,-0.9353,-0.3540,0,,20,10-14-20
18,22,216.2518,183.1911,-1.2021,0.0286,0,,,14-20
18,23,696.3954,94.5672,-0.6180,2.1479,0,,,15-32
18,24,843.9138,337.1838,0.0152,1.2743,0,,,12
18,25,294.6530,566.7829,-0.6795,-0.7337,0,,,35
18,26,819.8408,191.3215,-0.7001,-1.4339,0,,,11
18,27,113.6496,499.2505,-1.2453,0.7417,0,,,19
18,28,373.0619,110.6564,0.5013,-1.1846,0,,,16
18,29,668.8313,546.5832,0.9990,0.0445,0,,,13-34
18,30,538.6309,383.8888,-0.7627,0.6467,0,,,31
18,31,470.1304,366.1702,0.9095,0.4158,0,,,1-17-30
18,32,691.8553,33.3966,-1.0440,-1.3073,0,,15,6-15-23
18,33,346.5843,252.2546,2.4116,-1.2575,0,,,9-16-17
18,34,607.8798,471.8939,0.0106,0.9999,0,,,29
18,35,371.3610,559.7782,-0.9934,-0.1146,0,,,4-25
19,0,666.3977,360.3954,0.7711,-0.9018,0,,,3
19,1,414.4397,429.7613,0.9617,0.2740,0,,,4-31
19,2,630.6639,180.4310,1.2567,-0.6654,0,,,
19,3,734.3426,336.0517,0.7405,-0.6721,0,,,0-12
19,4,374.7450,491.8098,-0.4888,1.1833,0,,,1-35
19,5,557.7449,93.6313,0.2586,-0.9660,0,,,
19,6,778.1287,24.1339,-0.9996,-0.3040,0,,,32
19,7,275.0836,39.9796,-0.9711,-0.2861,0,,,
19,8,285.9562,338.0229,0.7349,-0.6782,0,,9,9
19,9,295.8466,289.4846,0.2979,0.9546,0,,8,8-33
19,10,166.5998,304.6904,-0.7011,-0.7131,0,,,14-20-21
19,11,867.3491,105.3364,-0.8495,-1.5326,0,,,26
19,12,794.3870,373.2933,-0.0822,0.9966,0,,,3-24
19,13,757.6600,521.4791,0.7974,-0.6034,0,,,29
19,14,139.4514,214.6608,-1.2041,0.1331,0,,20,10-20-21-22
19,15,655.1690,53.5580,-1.0597,0.9219,0,,32,23-32
19,16,323.4789,155.9576,0.7553,-1.2848,0,,,28-33
19,17,423.0439,281.8471,0.4291,0.9033,0,,,31-33
19,18,22.5008,196.0233,-0.7298,1.5570,0,,,
19,19,144.7757,589.9863,-1.2596,0.5309,0,,,27
19,20,161.4463,250.8248,-1.3772,-0.1377,0,,14-21,10-14-21-22
19,21,122.7142,265.7099,-0.9285,-0.3712,0,,20,10-14-20
19,22,215.0452,183.2181,-1.2066,0.0270,0,,,14-20
19,23,695.7558,96.5980,-0.6397,2.0309,0,,,15-32
19,24,843.9241,338.4442,0.0104,1.2604,0,,,12
19,25,293.9497,566.0720,-0.7033,-0.7109,0,,,35
19,26,819.1332,189.8826,-0.7076,-1.4389,0,,,11
19,27,112.4036,499.9817,-1.2460,0.7312,0,,,19
19,28,373.5759,109.4667,0.5140,-1.1896,0,,,16
19,29,669.8298,546.6370,0.9986,0.0538,0,,,13-34
19,30,537.9005,384.5718,-0.7304,0.6831,0,,,31
19,31,471.0295,366.6079,0.8991,0.4377,0,,,1-17-30
19,32,690.7837,32.2180,-1.0716,-1.1786,0,,15,6-15-23
19,33,348.9000,251.0696,2.3157,-1.1850,0,,,9-16-17
19,34,607.9426,472.8919,0.0629,0.9980,0,,,29
19,35,370.3659,559.6790,-0.9951,-0.0992,0,,,4-25
20,0,667.1673,359.5051,0.7696,-0.8903,0,,,3
20,1,415.3906,430.0709,0.9509,0.3096,0,,,4-31
20,2,631.9206,179.7656,1.2567,-0.6654,0,,,
20,3,735.0925,335.3901,0.7499,-0.6616,0,,,0-12
20,4,374.2796,492.9392,-0.4654,1.1294,0,,,1-35
20,5,558.0035,92.6654,0.2586,-0.9660,0,,,
20,6,777.1254,23.7862,-1.0032,-0.3477,0,,,32
20,7,274.1125,39.6935,-0.9711,-0.2861,0,,,
20,8,286.7034,337.3583,0.7471,-0.6647,0,,9,9
20,9,296.2077,290.4172,0.3611,0.9325,0,,8,8-33
20,10,165.8725,304.0041,-0.7273,-0.6863,0,,,14-20-21
20,11,866.5067,103.8085,-0.8424,-1.5279,0,,,26
20,12,794.3257,374.2915,-0.0613,0.9981,0,,,3-24
20,13,758.4767,520.9020,0.8167,-0.5771,0,,,29
20,14,138.2754,214.8070,-1.1760,0.1462,0,,20,10-20-21-22
20,15,654.1533,54.4348,-1.0156,0.8768,0,,32,23-32
20,16,324.2672,154.6777,0.7883,-1.2799,0,,,28-33
20,17,423.5465,282.7117,0.5026,0.8645,0,,,31-33
20,18,21.7710,197.5803,-0.7298,1.5570,0,,,
20,19,143.5168,590.5272,-1.2589,0.5410,0,,,27
20,20,160.0580,250.6730,-1.3882,-0.1519,0,,14-21,10-14-21-22
20,21,121.7922,265.3228,-0.9220,-0.3871,0,,20,10-14-20
20,22,213.8348,183.2437,-1.2103,0.0255,0,,,14-20
20,23,695.0959,98.5198,-0.6599,1.9218,0,,,15-32
20,24,843.9309,339.6915,0.0068,1.2473,0,,,12
20,25,293.2239,565.3841,-0.7258,-0.6879,0,,,35
20,26,818.4188,188.4393,-0.7144,-1.4433,0,,,11
20,27,111.1570,500.7034,-1.2466,0.7217,0,,,19
20,28,374.1035,108.2726,0.5277,-1.1942,0,,,16
20,29,670.8278,546.7004,0.9980,0.0634,0,,,13-34
20,30,537.2053,385.2906,-0.6953,0.7188,0,,,31
20,31,471.9181,367.0665,0.8886,0.4586,0,,,1-17-30
20,32,689.6862,31.1603,-1.0975,-1.0577,0,,15,6-15-23
20,33,351.1274,249.9524,2.2275,-1.1172,0,,,9-16-17
20,34,608.0571,473.8853,0.1145,0.9934,0,,,29
20,35,369.3695,559.5940,-0.9964,-0.0850,0,,,4-25
21,0,667.9359,358.6262,0.7686,-0.8789,0,,,3
21,1,416.3299,430.4140,0.9393,0.3431,0,,,4-31
21,2,633.1773,179.1002,1.2567,-0.6654,0,,,23
21,3,735.8519,334.7395,0.7594,-0.6506,0,,,0-12
21,4,373.8360,494.0186,-0.4436,1.0794,0,,,1-35
21,5,558.2621,91.6994,0.2586,-0.9660,0,,,
21,6,776.1175,23.4030,-1.0079,-0.3832,0,,,32
21,7,273.1413,39.4073,-0.9711,-0.2861,0,,,
21,8,287.4638,336.7088,0.7604,-0.6495,0,,9,9
21,9,296.6273,291.3249,0.4196,0.9077,0,,8,8-33
21,10,165.1215,303.3439,-0.7510,-0.6603,0,,,14-20-21
21,11,865.6706,102.2848,-0.8360,-1.5237,0,,,26
21,12,794.2852,375.2906,-0.0405,0.9992,0,,,3-24
21,13,759.3113,520.3511,0.8346,-0.5509,0,,,29
21,14,137.1255,214.9653,-1.1499,0.1583,0,,20,10-20-21-22
21,15,653.1783,55.2672,-0.9750,0.8324,0,,32,23-32
21,16,325.0850,153.4040,0.8178,-1.2737,0,,,28-33
21,17,424.1144,283.5347,0.5679,0.8231,0,,,31-33
21,18,21.0412,199.1373,-0.7298,1.5570,0,,,
21,19,142.2586,591.0772,-1.2583,0.5500,0,,,27
21,20,158.6597,250.5079,-1.3983,-0.1651,0,,14-21,10-14-21-22
21,21,120.8764,264.9211,-0.9158,-0.4017,0,,20,10-14-20
21,22,212.6213,183.2677,-1.2135,0.0241,0,,,14-20
21,23,694.4172,100.3399,-0.6787,1.8201,0,,,2-15-32
21,24,843.9353,340.9263,0.0044,1.2349,0,,,12
21,25,292.4768,564.7194,-0.7471,-0.6647,0,,,35
21,26,817.6984,186.9919,-0.7204,-1.4473,0,,,11
21,27,109.9098,501.4165,-1.2472,0.7131,0,,,19
21,28,374.6457,107.0745,0.5422,-1.1981,0,,,16
21,29,671.8251,546.7735,0.9973,0.0731,0,,,13-34
21,30,536.5476,386.0439,-0.6576,0.7533,0,,,31
21,31,472.7962,367.5450,0.8781,0.4785,0,,,1-17-30
21,32,688.5646,30.2162,-1.1216,-0.9441,0,,15,6-15-23
21,33,353.2736,248.8988,2.1462,-1.0537,0,,,9-16-17
21,34,608.2222,474.8716,0.1651,0.9863,0,,,29
21,35,368.3721,559.5220,-0.9974,-0.0719,0,,,4-25
22,0,668.7041,357.7587,0.7681,-0.8675,0,,,3
22,1,417.2571,430.7886,0.9272,0.3746,0,,,4-31
22,2,634.3372,178.5590,1.1599,-0.5411,0,,,23
22,3,736.6209,334.1003,0.7690,-0.6392,0,,,0-12
22,4,373.4128,495.0516,-0.4232,1.0330,0,,,1-35
22,5,558.5207,90.7334,0.2586,-0.9660,0,,,15
22,6,775.1039,22.9918,-1.0136,-0.4112,0,,,32
22,7,272.1702,39.1212,-0.9711,-0.2861,0,,,
22,8,288.2380,336.0759,0.7742,-0.6329,0,,9,9
22,9,297.1007,292.2057,0.4734,0.8808,0,,8,8-33
22,10,164.3490,302.7088,-0.7725,-0.6351,0,,,14-20-21
22,11,864.8404,100.7650,-0.8303,-1.5198,0,,,26
22,12,794.2653,376.2904,-0.0199,0.9998,0,,,3-24
22,13,760.1625,519.8263,0.8512,-0.5249,0,,,29
22,14,135.9997,215.1348,-1.1257,0.1694,0,,20,10-20-21-22
22,15,652.2406,56.0561,-0.9377,0.7889,0,,32,5-23-32
22,16,325.9291,152.1377,0.8441,-1.2663,0,,,28
22,17,424.7398,284.3150,0.6254,0.7803,0,,,31-33
22,18,20.3114,200.6943,-0.7298,1.5570,0,,,
22,19,141.0009,591.6354,-1.2577,0.5581,0,,,27
22,20,157.2523,250.3306,-1.4074,-0.1773,0,,14-21,10-14-21-22
22,21,119.9666,264.5061,-0.9098,-0.4150,0,,20,10-14-20
22,22,211.4051,183.2904,-1.2162,0.0227,0,,,14-20
22,23,693.7575,102.0574,-0.6597,1.7175,0,,,2-15-32
22,24,843.9385,342.1494,0.0032,1.2231,0,,,12
22,25,291.7096,564.0780,-0.7672,-0.6414,0,,,35
22,26,816.9725,185.5409,-0.7259,-1.4510,0,,,11
22,27,108.6620,502.1219,-1.2477,0.7054,0,,,19
22,28,375.2030,105.8729,0.5573,-1.2015,0,,,16
22,29,672.8217,546.8565,0.9965,0.0830,0,,,13-34
22,30,535.9300,386.8304,-0.6176,0.7865,0,,,31
22,31,473.6639,368.0421,0.8677,0.4971,0,,,1-17-30
22,32,687.4210,29.3787,-1.1436,-0.8374,0,,15,6-15-23
22,33,355.3400,247.9393,2.0663,-0.9595,0,,,9-17
22,34,608.4368,475.8483,0.2145,0.9767,0,,,29
22,35,367.3739,559.4622,-0.9982,-0.0598,0,,,4-25
23,0,669.4723,356.9026,0.7682,-0.8561,0,,,3
23,1,418.1718,431.1927,0.9147,0.4042,0,,,4-31
23,2,635.4061,178.1308,1.0689,-0.4282,0,,,23
23,3,737.3996,333.4729,0.7787,-0.6274,0,,,0-12
23,4,373.0087,496.0415,-0.4041,0.9899,0,,,1-35
23,5,558.7414,89.7580,0.2207,-0.9753,0,,,15
23,6,774.0838,22.5592,-1.0201,-0.4326,0,,,32
23,7,271.1990,38.8350,-0.9711,-0.2861,0,,,
23,8,289.0264,335.4608,0.7884,-0.6151,0,,9,9
23,9,297.6229,293.0585,0.5222,0.8528,0,,8,8-33
23,10,163.5572,302.0980,-0.7918,-0.6108,0,,,14-20-21
23,11,864.0153,99.2486,-0.8250,-1.5164,0,,,26
23,12,794.2660,377.2904,0.0007,1.0000,0,,,3-24
23,13,761.0290,519.3271,0.8665,-0.4991,0,,,29
23,14,134.8964,215.3144,-1.1033,0.1797,0,,20,10-20-21-22
